ID,AREA_calc,Total.N.19.11,PopDen1900,PopDen1910,PopDen1920,PopDen1930,PopDen1940,PopDen1950,PopDen1960,PopDen1970,PopDen1980,PopDen1990,PopDen2000,PopDenEst2007,Income1999,Dist2PortM,RdLengthKM,Forestland,HostSppCnt,TreeDen,ABL_pres,ALB_pres,AOW_pres,BBD_pres,BC_pres,BEBB_pres,BL_pres,BM_pres,BVW_pres,BWA_pres,CB_pres,CBT_pres,CDC_pres,CHS_pres,CS_pres,DED_pres,DWA_pres,EAB_pres,EFW_pres,EHS_pres,EL_pres,ELB_pres,ELC_pres,ELM_pres,EP_pres,EPLR_pres,EPNM_pres,EPS_pres,EPSM_pres,ESB_pres,ESGA_pres,ESN_pres,EWLS_pres,GM_pres,GSA_pres,HWA_pres,IBT_pres,IPS_pres,IWLB_pres,JB_pres,JCLB_pres,JS_pres,LC_pres,LS_pres,LW_pres,MAS_pres,MPB_pres,MPEB_pres,MW_pres,OS_pres,OW_pres,PFW_pres,PHM_pres,POCRD_pres,PRR_pres,PS_pres,PSB_pres,PT_pres,PWB_pres,RLP_pres,RPBB_pres,RPS_pres,SB_pres,SC_pres,SEEBB_pres,SM_pres,SOD_pres,SWW_pres,WM_pres,WPBR_pres,WS_pres,CRS_pres,EBB_pres,GOS_pres,CCS_pres,SBS_pres,SJS_pres,PTB_pres,X_coord,Y_coord
7491,3726023713,28209124.78,-0.3069991,-0.278351729,-0.264303295,-0.258561608,-0.235331368,-0.206264889,-0.170730029,-0.14124802,-0.041737527,0.009261282,0.16574311,0.28079166,0.698981058,0.408424199,-0.616377906,0.568105454,-0.700732569,-0.049203585,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.70312829,0.70312829,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,-1597832.02,717313.6351
7908,2113058788,20007522.44,0.149567466,0.186844466,0.23662385,0.259765136,0.317173958,0.402666436,0.450503351,0.505908288,0.636718406,0.762203871,0.851979553,0.909441687,1.434623781,-1.722369435,2.264344198,0.609900883,0.716048098,0.000602151,1,0,1,1,1,0,1,0.43616753,1,0.619085271,1,0,0,0,1,1,0.380914729,0,0,0.380914729,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0.817082259,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0.380914729,1,1,0,0,0,0,0,1,0,2052167.981,817313.6351
6800,34121300928,7870356.985,-0.329100325,-0.327738366,-0.327860413,-0.32752151,-0.325982784,-0.325347505,-0.325233928,-0.324787329,-0.323293472,-0.32051075,-0.317463194,-0.317070348,0.11818334,-0.212028211,-0.718009378,-0.688543814,-0.881792954,-0.155846489,0,0,0,0,0,1,0.269265359,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.269265359,0,0,0,0,0,0,0,0,0,0,0,0,0.269265359,0,0,0,0,0,0,0,1,0,0,0,0,0.269265359,1,0,0.269265359,0.269265359,0,0,0,0,0,1,0.269265359,0,0,0,0.466459239,0,0,0,0,0,0,1,0.269265359,-1747832.02,517313.6351
6801,31654568910,7179742.313,-0.329003614,-0.32784868,-0.327870043,-0.327662246,-0.326201115,-0.32559598,-0.325493799,-0.325118961,-0.323658098,-0.321343661,-0.318549587,-0.31820156,-0.110318127,-0.165505892,-0.791885468,-0.685798436,-0.881146078,-0.155821183,0,0,0,0,0,1,0.22253223,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.396090123,0,0,0,0,0,0,0,0,0,0,0,0,0.396090123,0,0,0,0,0,0,0,1,0,0,0,0,0.22253223,1,0,0.22253223,0.396090123,0,0,0,0,0,1,0.396090123,0,0,0,0.385501557,0,0,0,0,0,0,1,0.22253223,-1697832.02,517313.6351
6971,25691898802,1531467.528,-0.329172823,-0.327675772,-0.327829066,-0.32740253,-0.325781716,-0.325000416,-0.32481071,-0.324529746,-0.323093942,-0.322857808,-0.321148288,-0.321131103,-0.207086561,-0.06044789,-0.798463266,-0.65919887,-0.860343049,-0.158016419,0,0,0,0,0,1,0.674784637,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.674784637,0,0,0,0,0,0,0,0,0,0,0,0,0.674784637,0.34342867,0.34342867,0,0,0,0,0,1,0,0,0,0,0.674784637,1,0,0.674784637,0.674784637,0,0,0,0,0,1,0.674784637,0,0,0,0,0,0,0,0,0,0,1,0.674784637,-1797832.02,567313.6351
6972,25292029480,963672.3272,-0.328820626,-0.326945782,-0.327160674,-0.327045837,-0.324425783,-0.3234408,-0.323326895,-0.323029618,-0.321147651,-0.320440155,-0.317988739,-0.317728998,-0.148762694,-0.11548108,-0.798089256,-0.917926356,-0.888512943,-0.158368227,0,0,0,0,0,1,0.504676266,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.504676266,0,0,0,0,0,0,0,0,0,0,0,0,0.504676266,0,0,0,0,0,0,0,1,0,0,0,0,0.504676266,1,0,0.504676266,0.504676266,0,0,0,0,0,1,0.504676266,0,0,0,0,0,0,0,0,0,0,1,0.504676266,-1747832.02,567313.6351
6973,23064757683,1705035.958,-0.328751385,-0.327319198,-0.326406407,-0.326477122,-0.32337467,-0.322105217,-0.322225957,-0.322086377,-0.320364233,-0.320592114,-0.318174563,-0.318263802,-1.110443122,0.049698054,-0.970230002,-0.809826026,-0.881534123,-0.157567735,0,0,0,0,0,1,0.561822215,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.561822215,1,0,0.561822215,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.561822215,-1697832.02,567313.6351
7143,25999677344,1331903.333,-0.329388333,-0.327807,-0.327202702,-0.326584628,-0.324438409,-0.32330619,-0.323259766,-0.323023333,-0.321720802,-0.32229083,-0.320637434,-0.320994248,-0.673751633,0.044765366,-0.816750663,-0.533928224,-0.84466778,-0.158167679,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.508945598,0.508945598,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,-1797832.02,617313.6351
7144,25526341197,0,-0.328913829,-0.326496558,-0.32522912,-0.325030151,-0.320359422,-0.318459906,-0.318712183,-0.318489581,-0.316441121,-0.316912693,-0.31384742,-0.314111245,-1.041852401,0.044765468,-0.834963258,-0.916753741,-0.884239145,-0.159022558,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,-1747832.02,617313.6351
7145,23064757683,1705035.958,-0.328751385,-0.327319198,-0.326406407,-0.326477122,-0.32337467,-0.322105217,-0.322225957,-0.322086377,-0.320364233,-0.320592114,-0.318174563,-0.318263802,-1.110443122,0.049698054,-0.970230002,-0.809826026,-0.881534123,-0.157567735,0,0,0,0,0,1,0.561822215,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.561822215,1,0,0.561822215,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.561822215,-1697832.02,617313.6351
7315,25999677344,1331903.333,-0.329388333,-0.327807,-0.327202702,-0.326584628,-0.324438409,-0.32330619,-0.323259766,-0.323023333,-0.321720802,-0.32229083,-0.320637434,-0.320994248,-0.673751633,0.044765366,-0.816750663,-0.533928224,-0.84466778,-0.158167679,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.508945598,0.508945598,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,-1797832.02,667313.6351
7316,25526341197,0,-0.328913829,-0.326496558,-0.32522912,-0.325030151,-0.320359422,-0.318459906,-0.318712183,-0.318489581,-0.316441121,-0.316912693,-0.31384742,-0.314111245,-1.041852401,0.044765468,-0.834963258,-0.916753741,-0.884239145,-0.159022558,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,-1747832.02,667313.6351
7317,23064757683,1705035.958,-0.328751385,-0.327319198,-0.326406407,-0.326477122,-0.32337467,-0.322105217,-0.322225957,-0.322086377,-0.320364233,-0.320592114,-0.318174563,-0.318263802,-1.110443122,0.049698054,-0.970230002,-0.809826026,-0.881534123,-0.157567735,0,0,0,0,0,1,0.561822215,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.561822215,1,0,0.561822215,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.561822215,-1697832.02,667313.6351
7487,25999677344,1331903.333,-0.329388333,-0.327807,-0.327202702,-0.326584628,-0.324438409,-0.32330619,-0.323259766,-0.323023333,-0.321720802,-0.32229083,-0.320637434,-0.320994248,-0.673751633,0.044765366,-0.816750663,-0.533928224,-0.84466778,-0.158167679,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.508945598,0.508945598,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,-1797832.02,717313.6351
7488,25999677344,1331903.333,-0.329388333,-0.327807,-0.327202702,-0.326584628,-0.324438409,-0.32330619,-0.323259766,-0.323023333,-0.321720802,-0.32229083,-0.320637434,-0.320994248,-0.673751633,0.044765366,-0.816750663,-0.533928224,-0.84466778,-0.158167679,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.508945598,0.508945598,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,-1747832.02,717313.6351
7489,22351367383,1648476.74,-0.326595083,-0.319888237,-0.318525339,-0.317400057,-0.31139788,-0.306405669,-0.30530875,-0.304091214,-0.295718103,-0.294051513,-0.279364136,-0.26513735,-1.09481544,0.059872714,-0.916584614,-0.817623285,-0.882993708,-0.157615323,0,0,0,0,0,1,0.543185526,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.543185526,1,0,0.543185526,1,0,0,0,0,0,1,1,0,0,0,0.033171862,0,0,0,0,0,0,1,0.543185526,-1697832.02,717313.6351
8255,4140827480,37231783.75,-0.205083539,-0.210726515,-0.228387049,-0.227167672,-0.221406148,-0.222479874,-0.221843097,-0.214062837,-0.189705939,-0.172204594,-0.155800694,-0.150764025,0.847444708,-1.472032186,-0.258253721,2.143606633,0.274011419,-0.006208612,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,2202167.981,917313.6351
7733,2959692843,38433112.94,-0.150426136,-0.146109943,-0.14520049,-0.134277208,-0.125012946,-0.114363095,-0.105581781,-0.077443741,-0.027037694,0.017145885,0.050835986,0.071139079,1.500291395,-1.509866908,0.915408609,1.188971373,0.460543226,0.061603801,0.342308836,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0.19450395,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0.342308836,1,0,0,0,1,0,1,0,0,1,1,0,1,0.342308836,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.14305374,1,1,0,0,0,1,1,0,0.657691164,0,0,0,1,0,1902167.981,767313.6351
7734,2997413234,38290601.69,-0.128565629,-0.125531102,-0.13090225,-0.122072038,-0.104834768,-0.085427397,-0.06604014,-0.022874525,0.052833509,0.128920865,0.184550287,0.224840891,1.634927016,-1.588669357,0.79730042,1.40582666,0.649610803,0.052615019,0,0,1,1,1,0,1,0,1,0.91599326,1,0,0,0,1,1,0.517994053,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0.08400674,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0.08400674,1,1,0,0.898020087,0,0,0,1,0,1952167.981,767313.6351
7655,17172785966,15461279.67,-0.329110814,-0.327128523,-0.323466225,-0.315108186,-0.310944492,-0.309335638,-0.307127952,-0.304315355,-0.291300252,-0.287873169,-0.273390746,-0.260602383,0.052541152,0.138670502,-0.446157915,1.518009005,-0.63246513,-0.143106525,0,0,0,0,0,1,1,0,1,0.523383757,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17424896,0.17424896,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0.17424896,0,0,0,0,0,0,1,1,-1997832.02,767313.6351
7826,12762854291,26646321.64,-0.32194706,-0.314563435,-0.308713847,-0.291222443,-0.280764511,-0.256557416,-0.239349917,-0.215598389,-0.175197056,-0.167685554,-0.133633403,-0.109222165,0.534561105,0.304919729,-0.158678079,2.527545136,-0.47217109,-0.126161631,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.33555393,0,0,0,0,0,0,1,0.221212514,0.221212514,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0.33555393,0.556766444,0,0,0,0,0,0,1,1,-2047832.02,817313.6351
7319,6126039302,23641930.19,-0.315084684,-0.296182056,-0.293495661,-0.291577986,-0.279048174,-0.260364,-0.231063153,-0.213465493,-0.154235227,-0.124776852,-0.029641071,0.035859919,0.397923812,0.335464401,-0.543334097,0.480722931,-0.70028999,-0.088547412,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.316085511,0.316085511,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,-1597832.02,667313.6351
7320,6122806026,26146714.79,-0.325467413,-0.322281652,-0.323525431,-0.32431855,-0.323015732,-0.322720731,-0.314040985,-0.313427886,-0.308605105,-0.308552565,-0.298438295,-0.297780698,0.236827457,0.3464555,-0.720832543,0.637787563,-0.639667069,-0.072887503,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.314478031,0.314478031,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,-1547832.02,667313.6351
7492,6840122017,28576915.87,-0.324230242,-0.320359806,-0.323743933,-0.324362133,-0.322724098,-0.322061463,-0.311340897,-0.310391406,-0.304629566,-0.30446721,-0.292465037,-0.29178629,0.123377654,0.337946817,-0.61490449,0.789426545,-0.661360782,-0.07383652,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.382064788,0.382064788,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,-1547832.02,717313.6351
7909,1008849203,9762574.811,-0.020891615,-0.045788683,-0.028664728,-0.079654374,-0.056440747,-0.02930151,-0.010874876,0.010065115,0.091506109,0.164482561,0.202793806,0.221080594,1.111008693,-1.658224566,-0.272087083,0.29331415,1.002346617,0.007883997,1,0,1,1,1,0,1,0.329777413,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0.670222587,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,2102167.981,817313.6351
7732,2243824898,23654520.79,-0.144338307,-0.139772994,-0.141982361,-0.139801361,-0.143014748,-0.135443123,-0.132213989,-0.110979235,-0.074667796,-0.052785028,-0.037347909,-0.035935927,0.911339436,-1.388975671,0.201793928,0.467668317,0.490770211,0.017581053,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.44111447,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1852167.981,767313.6351
7735,2179325958,26218751.86,-0.038650033,-0.030941187,-0.032043385,-0.021726141,0.010091587,0.053005383,0.112992698,0.211290319,0.369130078,0.530590895,0.642321524,0.718543337,1.786113829,-1.629299194,1.208446829,1.086796019,0.983161178,0.040288133,0.223113792,0,1,1,1,0,1,0,1,0.535599744,1,0,0,0,1,1,0.898090009,0,0,0.380451115,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0.464400256,0,1,0.223113792,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.223113792,1,1,0,0,0.464400256,1,1,0,0.674976216,0,0,0,1,0,2002167.981,767313.6351
7824,12558802598,40588706.58,-0.312098545,-0.301302613,-0.299040749,-0.288428563,-0.27814874,-0.230291659,-0.201732908,-0.17164653,-0.124700913,-0.119894619,-0.094261231,-0.080630961,0.288874181,0.432916451,0.003559176,3.122074974,-0.263934218,-0.104395631,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.522733415,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0.477266585,1,0,0,0,0,0,0,1,1,-2147832.02,817313.6351
7825,13812832322,38061454.35,-0.318130709,-0.309935485,-0.307566712,-0.293850692,-0.28476842,-0.254848376,-0.235504153,-0.216176997,-0.184260836,-0.18179872,-0.163991946,-0.154692378,0.12316389,0.306814742,-0.000181001,3.012743816,-0.382550008,-0.111356397,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.613338158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.32061235,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0.292725808,0.613338158,0,0,0,0,0,0,1,1,-2097832.02,817313.6351
7994,11359174614,38849498.3,-0.309893936,-0.29698709,-0.292989306,-0.280968075,-0.270201374,-0.224515042,-0.193971279,-0.167455093,-0.123636257,-0.121329111,-0.098173277,-0.086151204,0.265328929,0.436473927,-0.04212658,2.982649368,-0.213072754,-0.095702182,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.591232165,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0.408767835,1,0,0,0,0,0,0,1,1,-2247832.02,867313.6351
7995,11359174614,38849498.3,-0.309893936,-0.29698709,-0.292989306,-0.280968075,-0.270201374,-0.224515042,-0.193971279,-0.167455093,-0.123636257,-0.121329111,-0.098173277,-0.086151204,0.265328929,0.436473927,-0.04212658,2.982649368,-0.213072754,-0.095702182,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.591232165,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0.408767835,1,0,0,0,0,0,0,1,1,-2197832.02,867313.6351
7996,12558802598,40588706.58,-0.312098545,-0.301302613,-0.299040749,-0.288428563,-0.27814874,-0.230291659,-0.201732908,-0.17164653,-0.124700913,-0.119894619,-0.094261231,-0.080630961,0.288874181,0.432916451,0.003559176,3.122074974,-0.263934218,-0.104395631,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.522733415,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0.477266585,1,0,0,0,0,0,0,1,1,-2147832.02,867313.6351
6838,1891697102,574030.6119,-0.172818445,-0.181025809,-0.164250349,-0.157952874,-0.144528072,-0.141674953,-0.132969434,-0.134538049,-0.138266518,-0.148569013,-0.150718937,-0.153352778,0.149938156,1.251594066,0.800660091,-0.972901871,-0.088799976,-0.154015027,0,0,1,0,0.366267797,0.65787142,1,0,1,0,0,0,0.34212858,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0.34212858,0,0,0,0,0,0,0,1,0.65787142,0,0.189457521,0,0,0,0,0,0.65787142,0,0,0.34212858,1,0.708396377,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,152167.9805,517313.6351
6839,1548303029,548654.4146,-0.148313039,-0.159489819,-0.143528345,-0.1338365,-0.118684576,-0.111604228,-0.093410201,-0.084415495,-0.081088521,-0.089820553,-0.083425823,-0.079328536,0.373460402,1.28489141,0.754290893,-0.97976949,-0.13471409,-0.153531112,0,0,1,0,0.790421689,0.790421689,1,0,1,0,0,0,0.209578311,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0.209578311,0,0,0,0,0,0,0,1,0.790421689,0,0.606286772,0,0,0.224532971,0.224532971,0,0.790421689,0,0,0.209578311,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,202167.9805,517313.6351
6844,2017590556,8662101.166,-0.156238325,-0.159009878,-0.156938905,-0.160982942,-0.151139719,-0.148644793,-0.158919464,-0.157249027,-0.141466179,-0.135413284,-0.112384699,-0.102104302,0.096400974,1.029982184,0.987274313,0.118417508,1.39534891,-0.086003732,1,0,1,0,1,0,1,0,1,0,0.12953099,0,0,0,1,1,0,0.303662365,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0.365908745,0,0,1,1,0,0.186792427,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,452167.9805,517313.6351
6845,2271233876,6531254.212,-0.137008097,-0.129739234,-0.117404968,-0.096693282,-0.07076699,-0.02155971,0.035842927,0.122404664,0.178679772,0.237218969,0.331298907,0.398038595,1.048448171,0.899500535,1.8796845,-0.157862608,1.24137437,-0.105276547,1,0,1,0,0.763907709,0.258227132,1,0,1,0,0,0,0,0,1,1,0,0,0.258227132,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0.433362937,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,502167.9805,517313.6351
7017,1744077712,7508550.032,-0.21391322,-0.210682937,-0.21516457,-0.228864096,-0.225860983,-0.227794218,-0.233062168,-0.224136332,-0.196305549,-0.187246219,-0.16032883,-0.14984728,0.189912648,0.923452736,-0.13947821,-0.035505942,0.854064195,-0.086713145,1,0,1,0,0.559259786,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,502167.9805,567313.6351
7151,5812790810,14068724.22,-0.326547858,-0.323220221,-0.31552791,-0.317763773,-0.314961018,-0.31415086,-0.309762154,-0.307934665,-0.299827036,-0.297030915,-0.291082797,-0.290289741,1.698776068,0.412958752,-0.931822968,-0.538138735,-0.790149787,-0.123079634,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,-1397832.02,617313.6351
7152,5508820935,12577356.49,-0.322887141,-0.314007684,-0.30261595,-0.30238076,-0.296092092,-0.292068615,-0.279678269,-0.276517925,-0.260088181,-0.253652841,-0.241431278,-0.229540091,0.813690281,0.482392494,-0.697403901,-0.498841516,-0.756306239,-0.122547841,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,-1347832.02,617313.6351
6828,3787566221,315148.2184,-0.329205714,-0.313559894,-0.309599785,-0.305599807,-0.310279846,-0.312976106,-0.313908588,-0.313479881,-0.314221392,-0.314065697,-0.313854054,-0.313627824,-1.57412137,1.424773121,-0.636274462,-0.978068242,-0.784135362,-0.15758643,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0.387108459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-347832.0195,517313.6351
6829,3685970548,402249.3618,-0.320697966,-0.291475351,-0.291763715,-0.292297072,-0.299646126,-0.302099951,-0.303575588,-0.305729339,-0.308215008,-0.309228208,-0.310178758,-0.311685196,-1.023701719,1.373209454,-0.348293148,-0.952760291,-0.756034547,-0.156835106,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-297832.0195,517313.6351
